datetime,aod_longitude,aod_latitude,station_longitude,station_latitude,AOD,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
2025-05-29,106.8499984741211,-6.150001525878906,106.80367,-6.35693,0.44699999690055847,34.1,26.0,29.5,39.3,26.0,33.9,24.1,73.8,2.2,37.5,15.8,17.6,31.5,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.8499984741211,-6.150001525878906,106.90919,-6.28889,0.44699999690055847,34.1,26.0,29.4,39.1,26.0,33.8,24.3,75.1,4.4,41.67,13.3,18.0,59.3,,45.8,11.5,239.5,20.7,8.0
2025-05-29,106.8499984741211,-6.150001525878906,106.7525,-6.20737,0.44699999690055847,34.1,26.0,29.4,39.8,26.0,33.9,24.2,74.7,2.2,37.5,15.8,17.6,23.3,,43.0,12.5,231.0,20.0,9.0
2025-05-29,106.9000015258789,-6.150001525878906,106.8279877,-6.1811056,0.7861999869346619,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.5,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.9000015258789,-6.150001525878906,106.79319751533286,-6.236658728205383,0.7861999869346619,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.0,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.9000015258789,-6.150001525878906,106.803,-6.2155,0.7861999869346619,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.8,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.9000015258789,-6.150001525878906,106.8235,-6.19466,0.7861999869346619,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.3,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.9000015258789,-6.150001525878906,106.910887,-6.1535777,0.7861999869346619,34.1,26.0,29.4,39.3,26.0,33.8,24.3,75.4,4.4,41.67,13.3,18.0,55.9,,45.6,11.6,239.5,20.7,8.0
2025-05-29,106.9000015258789,-6.150001525878906,106.80367,-6.35693,0.7861999869346619,34.1,26.0,29.5,39.3,26.0,33.9,24.1,73.8,2.2,37.5,15.8,17.6,31.5,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.9000015258789,-6.150001525878906,106.90919,-6.28889,0.7861999869346619,34.1,26.0,29.4,39.1,26.0,33.8,24.3,75.1,4.4,41.67,13.3,18.0,59.3,,45.8,11.5,239.5,20.7,8.0
2025-05-29,106.9000015258789,-6.150001525878906,106.7525,-6.20737,0.7861999869346619,34.1,26.0,29.4,39.8,26.0,33.9,24.2,74.7,2.2,37.5,15.8,17.6,23.3,,43.0,12.5,231.0,20.0,9.0
2025-05-29,106.94999694824219,-6.150001525878906,106.8279877,-6.1811056,0.6236000061035156,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.5,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.94999694824219,-6.150001525878906,106.79319751533286,-6.236658728205383,0.6236000061035156,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.0,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.94999694824219,-6.150001525878906,106.803,-6.2155,0.6236000061035156,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.8,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.94999694824219,-6.150001525878906,106.8235,-6.19466,0.6236000061035156,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.3,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.94999694824219,-6.150001525878906,106.910887,-6.1535777,0.6236000061035156,34.1,26.0,29.4,39.3,26.0,33.8,24.3,75.4,4.4,41.67,13.3,18.0,55.9,,45.6,11.6,239.5,20.7,8.0
2025-05-29,106.94999694824219,-6.150001525878906,106.80367,-6.35693,0.6236000061035156,34.1,26.0,29.5,39.3,26.0,33.9,24.1,73.8,2.2,37.5,15.8,17.6,31.5,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.94999694824219,-6.150001525878906,106.90919,-6.28889,0.6236000061035156,34.1,26.0,29.4,39.1,26.0,33.8,24.3,75.1,4.4,41.67,13.3,18.0,59.3,,45.8,11.5,239.5,20.7,8.0
2025-05-29,106.94999694824219,-6.150001525878906,106.7525,-6.20737,0.6236000061035156,34.1,26.0,29.4,39.8,26.0,33.9,24.2,74.7,2.2,37.5,15.8,17.6,23.3,,43.0,12.5,231.0,20.0,9.0
2025-05-29,107.0,-6.150001525878906,106.8279877,-6.1811056,0.865399956703186,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.5,,43.4,12.4,231.0,20.0,9.0
2025-05-29,107.0,-6.150001525878906,106.79319751533286,-6.236658728205383,0.865399956703186,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.0,,43.4,12.4,231.0,20.0,9.0
2025-05-29,107.0,-6.150001525878906,106.803,-6.2155,0.865399956703186,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.8,,43.4,12.4,231.0,20.0,9.0
2025-05-29,107.0,-6.150001525878906,106.8235,-6.19466,0.865399956703186,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.3,,43.4,12.3,231.0,20.0,9.0
2025-05-29,107.0,-6.150001525878906,106.910887,-6.1535777,0.865399956703186,34.1,26.0,29.4,39.3,26.0,33.8,24.3,75.4,4.4,41.67,13.3,18.0,55.9,,45.6,11.6,239.5,20.7,8.0
2025-05-29,107.0,-6.150001525878906,106.80367,-6.35693,0.865399956703186,34.1,26.0,29.5,39.3,26.0,33.9,24.1,73.8,2.2,37.5,15.8,17.6,31.5,,43.4,12.3,231.0,20.0,9.0
2025-05-29,107.0,-6.150001525878906,106.90919,-6.28889,0.865399956703186,34.1,26.0,29.4,39.1,26.0,33.8,24.3,75.1,4.4,41.67,13.3,18.0,59.3,,45.8,11.5,239.5,20.7,8.0
2025-05-29,107.0,-6.150001525878906,106.7525,-6.20737,0.865399956703186,34.1,26.0,29.4,39.8,26.0,33.9,24.2,74.7,2.2,37.5,15.8,17.6,23.3,,43.0,12.5,231.0,20.0,9.0
2025-05-29,106.5999984741211,-6.200004577636719,106.8279877,-6.1811056,0.6435999870300293,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.5,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.5999984741211,-6.200004577636719,106.79319751533286,-6.236658728205383,0.6435999870300293,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.0,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.5999984741211,-6.200004577636719,106.803,-6.2155,0.6435999870300293,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.8,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.5999984741211,-6.200004577636719,106.8235,-6.19466,0.6435999870300293,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.3,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.5999984741211,-6.200004577636719,106.910887,-6.1535777,0.6435999870300293,34.1,26.0,29.4,39.3,26.0,33.8,24.3,75.4,4.4,41.67,13.3,18.0,55.9,,45.6,11.6,239.5,20.7,8.0
2025-05-29,106.5999984741211,-6.200004577636719,106.80367,-6.35693,0.6435999870300293,34.1,26.0,29.5,39.3,26.0,33.9,24.1,73.8,2.2,37.5,15.8,17.6,31.5,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.5999984741211,-6.200004577636719,106.90919,-6.28889,0.6435999870300293,34.1,26.0,29.4,39.1,26.0,33.8,24.3,75.1,4.4,41.67,13.3,18.0,59.3,,45.8,11.5,239.5,20.7,8.0
2025-05-29,106.5999984741211,-6.200004577636719,106.7525,-6.20737,0.6435999870300293,34.1,26.0,29.4,39.8,26.0,33.9,24.2,74.7,2.2,37.5,15.8,17.6,23.3,,43.0,12.5,231.0,20.0,9.0
2025-05-29,106.6500015258789,-6.200004577636719,106.8279877,-6.1811056,0.9213999509811401,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.5,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.6500015258789,-6.200004577636719,106.79319751533286,-6.236658728205383,0.9213999509811401,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.0,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.6500015258789,-6.200004577636719,106.803,-6.2155,0.9213999509811401,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.8,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.6500015258789,-6.200004577636719,106.8235,-6.19466,0.9213999509811401,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.3,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.6500015258789,-6.200004577636719,106.910887,-6.1535777,0.9213999509811401,34.1,26.0,29.4,39.3,26.0,33.8,24.3,75.4,4.4,41.67,13.3,18.0,55.9,,45.6,11.6,239.5,20.7,8.0
2025-05-29,106.6500015258789,-6.200004577636719,106.80367,-6.35693,0.9213999509811401,34.1,26.0,29.5,39.3,26.0,33.9,24.1,73.8,2.2,37.5,15.8,17.6,31.5,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.6500015258789,-6.200004577636719,106.90919,-6.28889,0.9213999509811401,34.1,26.0,29.4,39.1,26.0,33.8,24.3,75.1,4.4,41.67,13.3,18.0,59.3,,45.8,11.5,239.5,20.7,8.0
2025-05-29,106.6500015258789,-6.200004577636719,106.7525,-6.20737,0.9213999509811401,34.1,26.0,29.4,39.8,26.0,33.9,24.2,74.7,2.2,37.5,15.8,17.6,23.3,,43.0,12.5,231.0,20.0,9.0
2025-05-29,106.69999694824219,-6.200004577636719,106.8279877,-6.1811056,0.8136000037193298,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.5,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.69999694824219,-6.200004577636719,106.79319751533286,-6.236658728205383,0.8136000037193298,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.0,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.69999694824219,-6.200004577636719,106.803,-6.2155,0.8136000037193298,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.8,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.69999694824219,-6.200004577636719,106.8235,-6.19466,0.8136000037193298,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.3,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.69999694824219,-6.200004577636719,106.910887,-6.1535777,0.8136000037193298,34.1,26.0,29.4,39.3,26.0,33.8,24.3,75.4,4.4,41.67,13.3,18.0,55.9,,45.6,11.6,239.5,20.7,8.0
2025-05-29,106.69999694824219,-6.200004577636719,106.80367,-6.35693,0.8136000037193298,34.1,26.0,29.5,39.3,26.0,33.9,24.1,73.8,2.2,37.5,15.8,17.6,31.5,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.69999694824219,-6.200004577636719,106.90919,-6.28889,0.8136000037193298,34.1,26.0,29.4,39.1,26.0,33.8,24.3,75.1,4.4,41.67,13.3,18.0,59.3,,45.8,11.5,239.5,20.7,8.0
2025-05-29,106.69999694824219,-6.200004577636719,106.7525,-6.20737,0.8136000037193298,34.1,26.0,29.4,39.8,26.0,33.9,24.2,74.7,2.2,37.5,15.8,17.6,23.3,,43.0,12.5,231.0,20.0,9.0
2025-05-29,106.75,-6.200004577636719,106.8279877,-6.1811056,0.5473999977111816,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.5,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.75,-6.200004577636719,106.79319751533286,-6.236658728205383,0.5473999977111816,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.0,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.75,-6.200004577636719,106.803,-6.2155,0.5473999977111816,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.8,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.75,-6.200004577636719,106.8235,-6.19466,0.5473999977111816,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.3,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.75,-6.200004577636719,106.910887,-6.1535777,0.5473999977111816,34.1,26.0,29.4,39.3,26.0,33.8,24.3,75.4,4.4,41.67,13.3,18.0,55.9,,45.6,11.6,239.5,20.7,8.0
2025-05-29,106.75,-6.200004577636719,106.80367,-6.35693,0.5473999977111816,34.1,26.0,29.5,39.3,26.0,33.9,24.1,73.8,2.2,37.5,15.8,17.6,31.5,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.75,-6.200004577636719,106.90919,-6.28889,0.5473999977111816,34.1,26.0,29.4,39.1,26.0,33.8,24.3,75.1,4.4,41.67,13.3,18.0,59.3,,45.8,11.5,239.5,20.7,8.0
2025-05-29,106.75,-6.200004577636719,106.7525,-6.20737,0.5473999977111816,34.1,26.0,29.4,39.8,26.0,33.9,24.2,74.7,2.2,37.5,15.8,17.6,23.3,,43.0,12.5,231.0,20.0,9.0
2025-05-29,106.80000305175781,-6.200004577636719,106.8279877,-6.1811056,0.23119999468326569,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.5,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.80000305175781,-6.200004577636719,106.79319751533286,-6.236658728205383,0.23119999468326569,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.0,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.80000305175781,-6.200004577636719,106.803,-6.2155,0.23119999468326569,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.8,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.80000305175781,-6.200004577636719,106.8235,-6.19466,0.23119999468326569,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.3,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.80000305175781,-6.200004577636719,106.910887,-6.1535777,0.23119999468326569,34.1,26.0,29.4,39.3,26.0,33.8,24.3,75.4,4.4,41.67,13.3,18.0,55.9,,45.6,11.6,239.5,20.7,8.0
2025-05-29,106.80000305175781,-6.200004577636719,106.80367,-6.35693,0.23119999468326569,34.1,26.0,29.5,39.3,26.0,33.9,24.1,73.8,2.2,37.5,15.8,17.6,31.5,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.80000305175781,-6.200004577636719,106.90919,-6.28889,0.23119999468326569,34.1,26.0,29.4,39.1,26.0,33.8,24.3,75.1,4.4,41.67,13.3,18.0,59.3,,45.8,11.5,239.5,20.7,8.0
2025-05-29,106.80000305175781,-6.200004577636719,106.7525,-6.20737,0.23119999468326569,34.1,26.0,29.4,39.8,26.0,33.9,24.2,74.7,2.2,37.5,15.8,17.6,23.3,,43.0,12.5,231.0,20.0,9.0
2025-05-29,106.8499984741211,-6.200004577636719,106.8279877,-6.1811056,0.9016000032424927,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.5,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.8499984741211,-6.200004577636719,106.79319751533286,-6.236658728205383,0.9016000032424927,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.0,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.8499984741211,-6.200004577636719,106.803,-6.2155,0.9016000032424927,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.8,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.8499984741211,-6.200004577636719,106.8235,-6.19466,0.9016000032424927,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.3,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.8499984741211,-6.200004577636719,106.910887,-6.1535777,0.9016000032424927,34.1,26.0,29.4,39.3,26.0,33.8,24.3,75.4,4.4,41.67,13.3,18.0,55.9,,45.6,11.6,239.5,20.7,8.0
2025-05-29,106.8499984741211,-6.200004577636719,106.80367,-6.35693,0.9016000032424927,34.1,26.0,29.5,39.3,26.0,33.9,24.1,73.8,2.2,37.5,15.8,17.6,31.5,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.8499984741211,-6.200004577636719,106.90919,-6.28889,0.9016000032424927,34.1,26.0,29.4,39.1,26.0,33.8,24.3,75.1,4.4,41.67,13.3,18.0,59.3,,45.8,11.5,239.5,20.7,8.0
2025-05-29,106.8499984741211,-6.200004577636719,106.7525,-6.20737,0.9016000032424927,34.1,26.0,29.4,39.8,26.0,33.9,24.2,74.7,2.2,37.5,15.8,17.6,23.3,,43.0,12.5,231.0,20.0,9.0
2025-05-29,106.9000015258789,-6.200004577636719,106.8279877,-6.1811056,0.9501999616622925,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.5,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.9000015258789,-6.200004577636719,106.79319751533286,-6.236658728205383,0.9501999616622925,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.0,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.9000015258789,-6.200004577636719,106.803,-6.2155,0.9501999616622925,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.8,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.9000015258789,-6.200004577636719,106.8235,-6.19466,0.9501999616622925,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.3,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.9000015258789,-6.200004577636719,106.910887,-6.1535777,0.9501999616622925,34.1,26.0,29.4,39.3,26.0,33.8,24.3,75.4,4.4,41.67,13.3,18.0,55.9,,45.6,11.6,239.5,20.7,8.0
2025-05-29,106.9000015258789,-6.200004577636719,106.80367,-6.35693,0.9501999616622925,34.1,26.0,29.5,39.3,26.0,33.9,24.1,73.8,2.2,37.5,15.8,17.6,31.5,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.9000015258789,-6.200004577636719,106.90919,-6.28889,0.9501999616622925,34.1,26.0,29.4,39.1,26.0,33.8,24.3,75.1,4.4,41.67,13.3,18.0,59.3,,45.8,11.5,239.5,20.7,8.0
2025-05-29,106.9000015258789,-6.200004577636719,106.7525,-6.20737,0.9501999616622925,34.1,26.0,29.4,39.8,26.0,33.9,24.2,74.7,2.2,37.5,15.8,17.6,23.3,,43.0,12.5,231.0,20.0,9.0
2025-05-29,106.94999694824219,-6.200004577636719,106.8279877,-6.1811056,1.0202000141143799,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.5,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.94999694824219,-6.200004577636719,106.79319751533286,-6.236658728205383,1.0202000141143799,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.0,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.94999694824219,-6.200004577636719,106.803,-6.2155,1.0202000141143799,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.8,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.94999694824219,-6.200004577636719,106.8235,-6.19466,1.0202000141143799,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.3,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.94999694824219,-6.200004577636719,106.910887,-6.1535777,1.0202000141143799,34.1,26.0,29.4,39.3,26.0,33.8,24.3,75.4,4.4,41.67,13.3,18.0,55.9,,45.6,11.6,239.5,20.7,8.0
2025-05-29,106.94999694824219,-6.200004577636719,106.80367,-6.35693,1.0202000141143799,34.1,26.0,29.5,39.3,26.0,33.9,24.1,73.8,2.2,37.5,15.8,17.6,31.5,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.94999694824219,-6.200004577636719,106.90919,-6.28889,1.0202000141143799,34.1,26.0,29.4,39.1,26.0,33.8,24.3,75.1,4.4,41.67,13.3,18.0,59.3,,45.8,11.5,239.5,20.7,8.0
2025-05-29,106.94999694824219,-6.200004577636719,106.7525,-6.20737,1.0202000141143799,34.1,26.0,29.4,39.8,26.0,33.9,24.2,74.7,2.2,37.5,15.8,17.6,23.3,,43.0,12.5,231.0,20.0,9.0
2025-05-29,107.0,-6.200004577636719,106.8279877,-6.1811056,0.6071999669075012,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.5,,43.4,12.4,231.0,20.0,9.0
2025-05-29,107.0,-6.200004577636719,106.79319751533286,-6.236658728205383,0.6071999669075012,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.0,,43.4,12.4,231.0,20.0,9.0
2025-05-29,107.0,-6.200004577636719,106.803,-6.2155,0.6071999669075012,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.8,,43.4,12.4,231.0,20.0,9.0
2025-05-29,107.0,-6.200004577636719,106.8235,-6.19466,0.6071999669075012,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.3,,43.4,12.3,231.0,20.0,9.0
2025-05-29,107.0,-6.200004577636719,106.910887,-6.1535777,0.6071999669075012,34.1,26.0,29.4,39.3,26.0,33.8,24.3,75.4,4.4,41.67,13.3,18.0,55.9,,45.6,11.6,239.5,20.7,8.0
2025-05-29,107.0,-6.200004577636719,106.80367,-6.35693,0.6071999669075012,34.1,26.0,29.5,39.3,26.0,33.9,24.1,73.8,2.2,37.5,15.8,17.6,31.5,,43.4,12.3,231.0,20.0,9.0
2025-05-29,107.0,-6.200004577636719,106.90919,-6.28889,0.6071999669075012,34.1,26.0,29.4,39.1,26.0,33.8,24.3,75.1,4.4,41.67,13.3,18.0,59.3,,45.8,11.5,239.5,20.7,8.0
2025-05-29,107.0,-6.200004577636719,106.7525,-6.20737,0.6071999669075012,34.1,26.0,29.4,39.8,26.0,33.9,24.2,74.7,2.2,37.5,15.8,17.6,23.3,,43.0,12.5,231.0,20.0,9.0
2025-05-29,106.5999984741211,-6.25,106.8279877,-6.1811056,0.4235999882221222,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.5,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.5999984741211,-6.25,106.79319751533286,-6.236658728205383,0.4235999882221222,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.0,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.5999984741211,-6.25,106.803,-6.2155,0.4235999882221222,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.8,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.5999984741211,-6.25,106.8235,-6.19466,0.4235999882221222,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.3,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.5999984741211,-6.25,106.910887,-6.1535777,0.4235999882221222,34.1,26.0,29.4,39.3,26.0,33.8,24.3,75.4,4.4,41.67,13.3,18.0,55.9,,45.6,11.6,239.5,20.7,8.0
2025-05-29,106.5999984741211,-6.25,106.80367,-6.35693,0.4235999882221222,34.1,26.0,29.5,39.3,26.0,33.9,24.1,73.8,2.2,37.5,15.8,17.6,31.5,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.5999984741211,-6.25,106.90919,-6.28889,0.4235999882221222,34.1,26.0,29.4,39.1,26.0,33.8,24.3,75.1,4.4,41.67,13.3,18.0,59.3,,45.8,11.5,239.5,20.7,8.0
2025-05-29,106.5999984741211,-6.25,106.7525,-6.20737,0.4235999882221222,34.1,26.0,29.4,39.8,26.0,33.9,24.2,74.7,2.2,37.5,15.8,17.6,23.3,,43.0,12.5,231.0,20.0,9.0
2025-05-29,106.6500015258789,-6.25,106.8279877,-6.1811056,0.9409999847412109,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.5,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.6500015258789,-6.25,106.79319751533286,-6.236658728205383,0.9409999847412109,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.0,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.6500015258789,-6.25,106.803,-6.2155,0.9409999847412109,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.8,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.6500015258789,-6.25,106.8235,-6.19466,0.9409999847412109,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.3,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.6500015258789,-6.25,106.910887,-6.1535777,0.9409999847412109,34.1,26.0,29.4,39.3,26.0,33.8,24.3,75.4,4.4,41.67,13.3,18.0,55.9,,45.6,11.6,239.5,20.7,8.0
2025-05-29,106.6500015258789,-6.25,106.80367,-6.35693,0.9409999847412109,34.1,26.0,29.5,39.3,26.0,33.9,24.1,73.8,2.2,37.5,15.8,17.6,31.5,,43.4,12.3,231.0,20.0,9.0
2025-05-29,106.6500015258789,-6.25,106.90919,-6.28889,0.9409999847412109,34.1,26.0,29.4,39.1,26.0,33.8,24.3,75.1,4.4,41.67,13.3,18.0,59.3,,45.8,11.5,239.5,20.7,8.0
2025-05-29,106.6500015258789,-6.25,106.7525,-6.20737,0.9409999847412109,34.1,26.0,29.4,39.8,26.0,33.9,24.2,74.7,2.2,37.5,15.8,17.6,23.3,,43.0,12.5,231.0,20.0,9.0
2025-05-29,106.69999694824219,-6.25,106.8279877,-6.1811056,0.7364000082015991,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.5,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.69999694824219,-6.25,106.79319751533286,-6.236658728205383,0.7364000082015991,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.0,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.69999694824219,-6.25,106.803,-6.2155,0.7364000082015991,34.1,26.0,29.5,39.4,26.0,33.9,24.1,74.0,2.2,37.5,15.8,17.6,29.8,,43.4,12.4,231.0,20.0,9.0
2025-05-29,106.69999694824219,-6.25,106.8235,-6.19466,0.7364000082015991,34.1,26.0,29.5,39.4,26.0,33.9,24.1,73.9,2.2,37.5,15.8,17.6,30.3,,43.4,12.3,231.0,20.0,9.0
